"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.070841839E0,-1.034895778E-1,1.447657645E-1,9.805189133E0,9.806803819E0
3.073305329E0,-1.034895778E-1,1.298106313E-1,9.800403595E0,9.801809604E0
3.075768766E0,-8.434699476E-2,1.250249892E-1,9.809974670E0,9.811133915E0
3.078232256E0,-9.870393574E-2,1.298106313E-1,9.790832520E0,9.792190495E0
3.080695745E0,-8.913264424E-2,1.202393398E-1,9.805189133E0,9.806331427E0
3.083159183E0,-8.913264424E-2,1.298106313E-1,9.786046028E0,9.787312823E0
3.085622672E0,-8.913264424E-2,1.106680483E-1,9.809974670E0,9.811003775E0
3.088086162E0,-9.391828626E-2,1.250249892E-1,9.805189133E0,9.806435939E0
3.090549599E0,-8.913264424E-2,1.298106313E-1,9.805189133E0,9.806453455E0
3.093013089E0,-9.391828626E-2,1.298106313E-1,9.805189133E0,9.806498120E0
3.095476579E0,-8.434699476E-2,1.298106313E-1,9.824331284E0,9.825550895E0
3.097940016E0,-8.913264424E-2,1.345962733E-1,9.819545746E0,9.820872641E0
3.100403506E0,-8.853443712E-2,1.106680483E-1,9.795618057E0,9.796643246E0
3.102866995E0,-1.034895778E-1,1.393819153E-1,9.809974670E0,9.811510610E0
3.105330433E0,-9.391828626E-2,1.345962733E-1,9.809974670E0,9.811347504E0
3.107793922E0,-9.391828626E-2,1.154536903E-1,9.809974670E0,9.811103569E0
3.110257412E0,-8.913264424E-2,1.345962733E-1,9.805189133E0,9.806517971E0
3.112720849E0,-8.913264424E-2,1.298106313E-1,9.800403595E0,9.801668534E0
3.115184339E0,-1.082752272E-1,1.202393398E-1,9.805189133E0,9.806524101E0
3.117647829E0,-9.870393574E-2,1.202393398E-1,9.805189133E0,9.806423094E0
3.120111266E0,-1.082752272E-1,1.345962733E-1,9.800403595E0,9.801925847E0
3.122574756E0,-9.810572863E-2,1.250249892E-1,9.786046028E0,9.787336351E0
3.125038245E0,-1.082752272E-1,1.298106313E-1,9.800403595E0,9.801861300E0
3.127501735E0,-1.034895778E-1,1.298106313E-1,9.809974670E0,9.811379308E0
3.129965172E0,-9.870393574E-2,1.202393398E-1,9.800403595E0,9.801638158E0
3.132428662E0,-7.956135273E-2,1.250249892E-1,9.805189133E0,9.806308948E0
3.134892151E0,-8.913264424E-2,1.298106313E-1,9.800403595E0,9.801668534E0
3.137355589E0,-1.034895778E-1,1.345962733E-1,9.795618057E0,9.797089332E0
3.139819079E0,-9.391828626E-2,1.345962733E-1,9.809974670E0,9.811347504E0
3.142282568E0,-9.391828626E-2,1.250249892E-1,9.824331284E0,9.825575661E0
3.144746006E0,-8.434699476E-2,1.202393398E-1,9.805189133E0,9.806289096E0
3.147209495E0,-8.434699476E-2,1.345962733E-1,9.800403595E0,9.801690732E0
3.149672985E0,-8.434699476E-2,1.447657645E-1,9.795618057E0,9.797050815E0
3.152136422E0,-9.391828626E-2,1.250249892E-1,9.805189133E0,9.806435939E0
3.154599912E0,-1.082752272E-1,1.345962733E-1,9.809974670E0,9.811495437E0
3.157063401E0,-9.870393574E-2,1.298106313E-1,9.814760208E0,9.816114874E0
3.159526891E0,-8.913264424E-2,1.298106313E-1,9.814760208E0,9.816023297E0
3.161990329E0,-9.391828626E-2,1.345962733E-1,9.809974670E0,9.811347504E0
3.164453818E0,-9.870393574E-2,1.202393398E-1,9.819545746E0,9.820777903E0
3.166917256E0,-9.391828626E-2,1.202393398E-1,9.805189133E0,9.806376093E0
3.169380745E0,-9.870393574E-2,1.393819153E-1,9.800403595E0,9.801891675E0
3.171844235E0,-1.034895778E-1,1.345962733E-1,9.795618057E0,9.797089332E0
3.174307724E0,-7.956135273E-2,1.447657645E-1,9.805189133E0,9.806580498E0
3.176771162E0,-6.999006122E-2,1.256231815E-1,9.800403595E0,9.801458586E0
3.179234651E0,-8.913264424E-2,1.298106313E-1,9.805189133E0,9.806453455E0
3.181698141E0,-1.034895778E-1,1.345962733E-1,9.809974670E0,9.811443792E0
3.184161579E0,-9.391828626E-2,1.447657645E-1,9.805189133E0,9.806707485E0
3.186625068E0,-8.913264424E-2,1.298106313E-1,9.805189133E0,9.806453455E0
3.189088558E0,-9.870393574E-2,1.250249892E-1,9.809974670E0,9.811267846E0
3.191551995E0,-9.870393574E-2,1.202393398E-1,9.805189133E0,9.806423094E0
3.194015485E0,-9.870393574E-2,1.393819153E-1,9.805189133E0,9.806676487E0
3.196478974E0,-9.870393574E-2,1.250249892E-1,9.819545746E0,9.820837661E0
3.198942412E0,-1.034895778E-1,1.250249892E-1,9.814760208E0,9.816102041E0
3.201405901E0,-9.870393574E-2,1.202393398E-1,9.805189133E0,9.806423094E0
3.203869391E0,-1.028913707E-1,1.154536903E-1,9.790832520E0,9.792053800E0
3.206332829E0,-7.956135273E-2,1.298106313E-1,9.814760208E0,9.815941053E0
3.208796318E0,-8.913264424E-2,1.393819153E-1,9.809974670E0,9.811369679E0
3.211259808E0,-8.434699476E-2,1.202393398E-1,9.814760208E0,9.815859099E0
3.213723297E0,-8.434699476E-2,1.202393398E-1,9.814760208E0,9.815859099E0
3.216186735E0,-1.082752272E-1,1.447657645E-1,9.805189133E0,9.806855489E0
3.218650224E0,-1.034895778E-1,1.202393398E-1,9.805189133E0,9.806472430E0
3.221113714E0,-7.956135273E-2,1.202393398E-1,9.814760208E0,9.815819143E0
3.223577151E0,-9.391828626E-2,1.298106313E-1,9.814760208E0,9.816067919E0
3.226040641E0,-9.391828626E-2,1.393819153E-1,9.809974670E0,9.811414322E0
3.228504131E0,-9.870393574E-2,1.345962733E-1,9.805189133E0,9.806609636E0
3.230967568E0,-9.391828626E-2,1.345962733E-1,9.805189133E0,9.806562636E0
3.233431058E0,-1.130608693E-1,1.298106313E-1,9.814760208E0,9.816269735E0
3.235894547E0,-8.913264424E-2,1.298106313E-1,9.795618057E0,9.796883614E0
3.238358037E0,-8.913264424E-2,1.250249892E-1,9.805189133E0,9.806391273E0
3.240821474E0,-8.434699476E-2,1.345962733E-1,9.800403595E0,9.801690732E0
3.243284964E0,-1.082752272E-1,1.298106313E-1,9.790832520E0,9.792291650E0
3.245748454E0,-9.870393574E-2,1.298106313E-1,9.800403595E0,9.801760245E0
3.248211891E0,-9.810572863E-2,1.058823988E-1,9.786046028E0,9.787110538E0
3.250675381E0,-1.028913707E-1,1.106680483E-1,9.790832520E0,9.791998544E0
3.253138870E0,-9.332008660E-2,1.106680483E-1,9.800403595E0,9.801472679E0
3.255602308E0,-8.913264424E-2,1.154536903E-1,9.805189133E0,9.806273916E0
3.258065797E0,-8.434699476E-2,1.250249892E-1,9.795618057E0,9.796779001E0
3.260529287E0,-7.896314561E-2,1.160518974E-1,9.795618057E0,9.796623722E0
3.262992724E0,-8.913264424E-2,1.345962733E-1,9.805189133E0,9.806517971E0
3.265456214E0,-1.034895778E-1,1.202393398E-1,9.809974670E0,9.811257342E0
3.267919704E0,-8.913264424E-2,1.250249892E-1,9.809974670E0,9.811176225E0
3.270383141E0,-9.391828626E-2,1.393819153E-1,9.814760208E0,9.816199158E0
3.272846631E0,-8.913264424E-2,1.154536903E-1,9.800403595E0,9.801488908E0
3.275310120E0,-9.391828626E-2,1.298106313E-1,9.809974670E0,9.811283019E0
3.277773610E0,-9.870393574E-2,1.447657645E-1,9.819545746E0,9.821108810E0
3.280237047E0,-8.913264424E-2,1.202393398E-1,9.814760208E0,9.815901389E0
3.282700537E0,-9.391828626E-2,1.447657645E-1,9.800403595E0,9.801922689E0
3.285164026E0,-9.391828626E-2,1.393819153E-1,9.800403595E0,9.801844652E0
3.287627464E0,-6.999006122E-2,1.351944804E-1,9.795618057E0,9.796800972E0
3.290090954E0,-7.956135273E-2,1.202393398E-1,9.809974670E0,9.811034122E0
3.292554443E0,-1.034895778E-1,1.250249892E-1,9.805189133E0,9.806532275E0
3.295017933E0,-8.913264424E-2,1.393819153E-1,9.809974670E0,9.811369679E0
3.297481370E0,-9.870393574E-2,1.250249892E-1,9.800403595E0,9.801698033E0
3.299944860E0,-8.434699476E-2,1.298106313E-1,9.805189133E0,9.806411125E0
3.302408297E0,-6.999006122E-2,1.351944804E-1,9.809974670E0,9.811155854E0
3.304871787E0,-7.956135273E-2,1.393819153E-1,9.800403595E0,9.801717602E0
3.307335276E0,-9.870393574E-2,1.298106313E-1,9.800403595E0,9.801760245E0
3.309798766E0,-9.870393574E-2,1.298106313E-1,9.809974670E0,9.811329997E0
3.312262204E0,-1.034895778E-1,1.393819153E-1,9.829116821E0,9.830649770E0
3.314725693E0,-7.956135273E-2,1.393819153E-1,9.819545746E0,9.820857192E0
3.317189183E0,-9.870393574E-2,1.447657645E-1,9.814760208E0,9.816324034E0
3.319652620E0,-9.391828626E-2,1.393819153E-1,9.805189133E0,9.806629487E0
3.322116110E0,-9.391828626E-2,1.345962733E-1,9.805189133E0,9.806562636E0
3.324579599E0,-8.434699476E-2,1.202393398E-1,9.814760208E0,9.815859099E0
3.327043037E0,-9.391828626E-2,1.298106313E-1,9.814760208E0,9.816067919E0
3.329506526E0,-8.434699476E-2,1.154536903E-1,9.814760208E0,9.815801644E0
3.331970016E0,-8.913264424E-2,1.298106313E-1,9.814760208E0,9.816023297E0
3.334433506E0,-8.913264424E-2,1.298106313E-1,9.795618057E0,9.796883614E0
3.336896943E0,-8.434699476E-2,1.345962733E-1,9.800403595E0,9.801690732E0
3.339360433E0,-7.896314561E-2,1.208375469E-1,9.790832520E0,9.791896564E0
3.341823922E0,-9.870393574E-2,1.345962733E-1,9.809974670E0,9.811394481E0
3.344287360E0,-1.034895778E-1,1.298106313E-1,9.805189133E0,9.806594456E0
3.346750849E0,-9.870393574E-2,1.393819153E-1,9.829116821E0,9.830600555E0
3.349214339E0,-1.034895778E-1,1.154536903E-1,9.809974670E0,9.811199859E0
3.351677776E0,-8.913264424E-2,1.154536903E-1,9.819545746E0,9.820628943E0
3.354141266E0,-8.913264424E-2,1.202393398E-1,9.809974670E0,9.811116407E0
3.356604756E0,-8.434699476E-2,1.250249892E-1,9.800403595E0,9.801563972E0
3.359068245E0,-9.391828626E-2,1.202393398E-1,9.809974670E0,9.811161051E0
3.361531683E0,-8.913264424E-2,1.250249892E-1,9.800403595E0,9.801606322E0
3.363995172E0,-1.034895778E-1,1.202393398E-1,9.805189133E0,9.806472430E0
3.366458662E0,-1.034895778E-1,1.298106313E-1,9.809974670E0,9.811379308E0
3.368922099E0,-9.391828626E-2,1.202393398E-1,9.814760208E0,9.815946011E0
3.371385589E0,-9.870393574E-2,1.202393398E-1,9.814760208E0,9.815992966E0
3.373849079E0,-8.913264424E-2,1.298106313E-1,9.800403595E0,9.801668534E0
3.376312568E0,-8.434699476E-2,1.298106313E-1,9.814760208E0,9.815981008E0
3.378776006E0,-9.391828626E-2,1.345962733E-1,9.819545746E0,9.820917241E0
3.381239495E0,-9.870393574E-2,1.345962733E-1,9.800403595E0,9.801824792E0
3.383702985E0,-9.870393574E-2,1.447657645E-1,9.800403595E0,9.801969711E0
3.386166422E0,-9.870393574E-2,1.250249892E-1,9.800403595E0,9.801698033E0
3.388629912E0,-8.434699476E-2,1.250249892E-1,9.800403595E0,9.801563972E0
3.391093401E0,-9.870393574E-2,1.393819153E-1,9.809974670E0,9.811461299E0
3.393556839E0,-8.913264424E-2,1.250249892E-1,9.805189133E0,9.806391273E0
3.396020329E0,-9.870393574E-2,1.298106313E-1,9.809974670E0,9.811329997E0
3.398483818E0,-9.870393574E-2,1.393819153E-1,9.809974670E0,9.811461299E0
3.400947308E0,-8.434699476E-2,1.298106313E-1,9.805189133E0,9.806411125E0
3.403410745E0,-8.434699476E-2,1.447657645E-1,9.805189133E0,9.806620492E0
3.405874235E0,-9.391828626E-2,1.447657645E-1,9.795618057E0,9.797137893E0
3.408337724E0,-8.913264424E-2,1.250249892E-1,9.800403595E0,9.801606322E0
3.410801162E0,-9.870393574E-2,1.250249892E-1,9.805189133E0,9.806482939E0
3.413264651E0,-9.391828626E-2,1.154536903E-1,9.800403595E0,9.801533595E0
3.415728141E0,-8.434699476E-2,1.250249892E-1,9.809974670E0,9.811133915E0
3.418191579E0,-9.870393574E-2,1.393819153E-1,9.809974670E0,9.811461299E0
3.420655068E0,-8.434699476E-2,1.298106313E-1,9.819545746E0,9.820765951E0
3.423118558E0,-1.082752272E-1,1.298106313E-1,9.795618057E0,9.797076475E0
3.425582047E0,-8.434699476E-2,1.154536903E-1,9.809974670E0,9.811016614E0
3.428045485E0,-8.913264424E-2,1.298106313E-1,9.809974670E0,9.811238376E0
3.430508974E0,-9.870393574E-2,1.345962733E-1,9.814760208E0,9.816179326E0
3.432972464E0,-8.434699476E-2,1.250249892E-1,9.805189133E0,9.806348943E0
3.435435901E0,-8.434699476E-2,1.202393398E-1,9.805189133E0,9.806289096E0
3.437899391E0,-8.913264424E-2,1.345962733E-1,9.809974670E0,9.811302860E0
3.440362881E0,-9.391828626E-2,1.298106313E-1,9.800403595E0,9.801713221E0
3.442826318E0,-9.391828626E-2,1.298106313E-1,9.805189133E0,9.806498120E0
3.445289808E0,-8.434699476E-2,1.298106313E-1,9.800403595E0,9.801626183E0
3.447753297E0,-8.434699476E-2,1.393819153E-1,9.809974670E0,9.811327370E0
3.450216787E0,-8.434699476E-2,1.202393398E-1,9.814760208E0,9.815859099E0
3.452680224E0,-9.391828626E-2,1.298106313E-1,9.800403595E0,9.801713221E0
3.455143714E0,-9.870393574E-2,1.250249892E-1,9.805189133E0,9.806482939E0
3.457607204E0,-8.434699476E-2,1.250249892E-1,9.805189133E0,9.806348943E0
3.460070641E0,-8.913264424E-2,1.250249892E-1,9.800403595E0,9.801606322E0
3.462534131E0,-9.870393574E-2,1.298106313E-1,9.809974670E0,9.811329997E0
3.464997620E0,-1.034895778E-1,1.250249892E-1,9.809974670E0,9.811317158E0
3.467461110E0,-9.391828626E-2,1.345962733E-1,9.800403595E0,9.801777769E0
3.469924547E0,-7.477571070E-2,1.256231815E-1,9.795618057E0,9.796708923E0
3.472388037E0,-8.913264424E-2,1.250249892E-1,9.809974670E0,9.811176225E0
3.474851526E0,-8.913264424E-2,1.345962733E-1,9.805189133E0,9.806517971E0
3.477314964E0,-9.391828626E-2,1.345962733E-1,9.795618057E0,9.796992902E0
3.479778454E0,-9.870393574E-2,1.345962733E-1,9.805189133E0,9.806609636E0
3.482241943E0,-8.913264424E-2,1.393819153E-1,9.819545746E0,9.820939395E0
3.484705433E0,-9.391828626E-2,1.250249892E-1,9.800403595E0,9.801651010E0
3.487168870E0,-7.477571070E-2,1.304088384E-1,9.809974670E0,9.811126383E0
3.489632360E0,-8.913264424E-2,1.202393398E-1,9.809974670E0,9.811116407E0
3.492095849E0,-9.332008660E-2,1.202393398E-1,9.786046028E0,9.787229588E0
3.494559287E0,-9.391828626E-2,1.298106313E-1,9.795618057E0,9.796928323E0
3.497022776E0,-8.913264424E-2,1.202393398E-1,9.805189133E0,9.806331427E0
3.499486266E0,-9.870393574E-2,1.202393398E-1,9.805189133E0,9.806423094E0
3.501949756E0,-9.870393574E-2,1.345962733E-1,9.800403595E0,9.801824792E0
3.504413193E0,-9.870393574E-2,1.393819153E-1,9.805189133E0,9.806676487E0
3.506876683E0,-8.913264424E-2,1.298106313E-1,9.814760208E0,9.816023297E0
3.509340172E0,-8.913264424E-2,1.393819153E-1,9.795618057E0,9.797015110E0
3.511803610E0,-9.391828626E-2,1.345962733E-1,9.786046028E0,9.787422218E0
3.514267099E0,-7.956135273E-2,1.345962733E-1,9.800403595E0,9.801650718E0
3.516730589E0,-7.956135273E-2,1.208375469E-1,9.809974670E0,9.811041472E0
3.519194079E0,-9.870393574E-2,1.298106313E-1,9.809974670E0,9.811329997E0
3.521657516E0,-8.434699476E-2,1.345962733E-1,9.805189133E0,9.806475641E0
3.524121006E0,-9.870393574E-2,1.250249892E-1,9.800403595E0,9.801698033E0
3.526584495E0,-8.434699476E-2,1.298106313E-1,9.809974670E0,9.811196066E0
3.529047985E0,-9.870393574E-2,1.393819153E-1,9.800403595E0,9.801891675E0
3.531511422E0,-9.870393574E-2,1.202393398E-1,9.805189133E0,9.806423094E0
3.533974912E0,-9.870393574E-2,1.345962733E-1,9.805189133E0,9.806609636E0
3.536438401E0,-9.870393574E-2,1.298106313E-1,9.795618057E0,9.796975369E0
3.538901839E0,-8.434699476E-2,1.250249892E-1,9.809974670E0,9.811133915E0
3.541365329E0,-9.391828626E-2,1.393819153E-1,9.800403595E0,9.801844652E0
3.543828818E0,-8.913264424E-2,1.447657645E-1,9.800403595E0,9.801878003E0
3.546292256E0,-9.870393574E-2,1.250249892E-1,9.800403595E0,9.801698033E0
3.548755745E0,-9.391828626E-2,1.345962733E-1,9.805189133E0,9.806562636E0
3.551219235E0,-9.391828626E-2,1.202393398E-1,9.824331284E0,9.825515931E0
3.553682724E0,-8.913264424E-2,1.345962733E-1,9.805189133E0,9.806517971E0
3.556146162E0,-8.913264424E-2,1.345962733E-1,9.800403595E0,9.801733082E0
3.558609651E0,-8.434699476E-2,1.298106313E-1,9.800403595E0,9.801626183E0
3.561073141E0,-1.034895778E-1,1.447657645E-1,9.809974670E0,9.811588569E0
3.563536579E0,-9.391828626E-2,1.393819153E-1,9.805189133E0,9.806629487E0
3.566000068E0,-8.913264424E-2,1.345962733E-1,9.800403595E0,9.801733082E0
3.568463558E0,-9.870393574E-2,1.345962733E-1,9.795618057E0,9.797039948E0
3.570927047E0,-8.434699476E-2,1.250249892E-1,9.805189133E0,9.806348943E0
3.573390485E0,-8.913264424E-2,1.298106313E-1,9.795618057E0,9.796883614E0
3.575853974E0,-9.870393574E-2,1.393819153E-1,9.809974670E0,9.811461299E0
3.578317464E0,-9.870393574E-2,1.298106313E-1,9.809974670E0,9.811329997E0
3.580780954E0,-1.034895778E-1,1.345962733E-1,9.800403595E0,9.801874151E0
3.583244391E0,-9.870393574E-2,1.393819153E-1,9.795618057E0,9.797106864E0
3.585707881E0,-1.034895778E-1,1.298106313E-1,9.809974670E0,9.811379308E0
3.588171370E0,-9.870393574E-2,1.202393398E-1,9.805189133E0,9.806423094E0
3.590634808E0,-9.870393574E-2,1.298106313E-1,9.805189133E0,9.806545120E0
3.593098297E0,-9.391828626E-2,1.345962733E-1,9.800403595E0,9.801777769E0
3.595561787E0,-8.913264424E-2,1.250249892E-1,9.800403595E0,9.801606322E0
3.598025276E0,-9.391828626E-2,1.298106313E-1,9.805189133E0,9.806498120E0
3.600488714E0,-9.870393574E-2,1.250249892E-1,9.795618057E0,9.796913128E0
3.602952204E0,-7.956135273E-2,1.250249892E-1,9.809974670E0,9.811093940E0
3.605415693E0,-7.956135273E-2,1.298106313E-1,9.805189133E0,9.806371130E0
3.607879131E0,-9.870393574E-2,1.447657645E-1,9.809974670E0,9.811539259E0
3.610342620E0,-9.391828626E-2,1.298106313E-1,9.786046028E0,9.787357575E0
3.612806110E0,-8.434699476E-2,1.345962733E-1,9.805189133E0,9.806475641E0
3.615269599E0,-9.391828626E-2,1.298106313E-1,9.809974670E0,9.811283019E0
3.617733037E0,-9.870393574E-2,1.447657645E-1,9.809974670E0,9.811539259E0
3.620196526E0,-8.913264424E-2,1.298106313E-1,9.795618057E0,9.796883614E0
3.622660016E0,-9.391828626E-2,1.250249892E-1,9.795618057E0,9.796866081E0
3.625123454E0,-9.391828626E-2,1.202393398E-1,9.824331284E0,9.825515931E0
3.627586943E0,-7.477571070E-2,1.393819153E-1,9.814760208E0,9.816034671E0
3.630050433E0,-9.391828626E-2,1.250249892E-1,9.805189133E0,9.806435939E0
3.632513922E0,-8.913264424E-2,1.250249892E-1,9.800403595E0,9.801606322E0
3.634977360E0,-8.913264424E-2,1.345962733E-1,9.809974670E0,9.811302860E0
3.637440849E0,-8.434699476E-2,1.202393398E-1,9.805189133E0,9.806289096E0
3.639904339E0,-8.434699476E-2,1.298106313E-1,9.805189133E0,9.806411125E0
3.642367776E0,-9.870393574E-2,1.298106313E-1,9.814760208E0,9.816114874E0
3.644831266E0,-8.434699476E-2,1.298106313E-1,9.805189133E0,9.806411125E0
3.647294756E0,-9.391828626E-2,1.250249892E-1,9.809974670E0,9.811220868E0
3.649758245E0,-9.391828626E-2,1.250249892E-1,9.795618057E0,9.796866081E0
3.652221683E0,-9.870393574E-2,1.298106313E-1,9.805189133E0,9.806545120E0
3.654685172E0,-9.391828626E-2,1.345962733E-1,9.814760208E0,9.816132372E0
3.657148662E0,-9.870393574E-2,1.345962733E-1,9.819545746E0,9.820964173E0
3.659612151E0,-1.082752272E-1,1.298106313E-1,9.819545746E0,9.821000610E0
3.662075589E0,-7.956135273E-2,1.345962733E-1,9.809974670E0,9.811220576E0
3.664539079E0,-9.391828626E-2,1.298106313E-1,9.790832520E0,9.792143426E0
3.667002568E0,-9.391828626E-2,1.345962733E-1,9.800403595E0,9.801777769E0
3.669466058E0,-9.391828626E-2,1.393819153E-1,9.809974670E0,9.811414322E0
3.671929495E0,-9.391828626E-2,1.345962733E-1,9.800403595E0,9.801777769E0
3.674392985E0,-7.956135273E-2,1.393819153E-1,9.805189133E0,9.806502499E0
3.676856474E0,-8.913264424E-2,1.393819153E-1,9.809974670E0,9.811369679E0
3.679319912E0,-9.391828626E-2,1.393819153E-1,9.809974670E0,9.811414322E0
3.681783401E0,-9.391828626E-2,1.298106313E-1,9.819545746E0,9.820852819E0
3.684246891E0,-8.434699476E-2,1.345962733E-1,9.814760208E0,9.816045462E0
3.686710381E0,-9.870393574E-2,1.202393398E-1,9.814760208E0,9.815992966E0
3.689173818E0,-1.034895778E-1,1.345962733E-1,9.800403595E0,9.801874151E0
3.691637308E0,-8.434699476E-2,1.345962733E-1,9.800403595E0,9.801690732E0
3.694100797E0,-8.434699476E-2,1.298106313E-1,9.800403595E0,9.801626183E0
3.696564287E0,-8.913264424E-2,1.447657645E-1,9.800403595E0,9.801878003E0
3.699027724E0,-9.391828626E-2,1.393819153E-1,9.800403595E0,9.801844652E0
3.701491214E0,-9.391828626E-2,1.250249892E-1,9.795618057E0,9.796866081E0
3.703954704E0,-8.913264424E-2,1.393819153E-1,9.805189133E0,9.806584822E0
3.706418141E0,-7.477571070E-2,1.393819153E-1,9.814760208E0,9.816034671E0
3.708881631E0,-8.913264424E-2,1.495514214E-1,9.805189133E0,9.806734634E0
3.711345120E0,-8.913264424E-2,1.250249892E-1,9.809974670E0,9.811176225E0
3.713808610E0,-9.391828626E-2,1.250249892E-1,9.809974670E0,9.811220868E0
3.716272047E0,-9.391828626E-2,1.345962733E-1,9.790832520E0,9.792208036E0
3.718735537E0,-9.870393574E-2,1.250249892E-1,9.795618057E0,9.796913128E0
3.721199026E0,-8.434699476E-2,1.250249892E-1,9.805189133E0,9.806348943E0
3.723662516E0,-9.391828626E-2,1.202393398E-1,9.805189133E0,9.806376093E0
3.726125954E0,-7.956135273E-2,1.345962733E-1,9.814760208E0,9.816005507E0
3.728589443E0,-9.870393574E-2,1.298106313E-1,9.809974670E0,9.811329997E0
3.731052933E0,-9.332008660E-2,1.154536903E-1,9.790832520E0,9.791957905E0
3.733516370E0,-8.434699476E-2,1.298106313E-1,9.786046028E0,9.787270410E0
3.735979860E0,-8.913264424E-2,1.298106313E-1,9.795618057E0,9.796883614E0
3.738443349E0,-9.391828626E-2,1.345962733E-1,9.800403595E0,9.801777769E0
3.740906839E0,-8.913264424E-2,1.154536903E-1,9.800403595E0,9.801488908E0
3.743370276E0,-9.391828626E-2,1.250249892E-1,9.809974670E0,9.811220868E0
3.745833766E0,-9.870393574E-2,1.393819153E-1,9.805189133E0,9.806676487E0
3.748297256E0,-8.913264424E-2,1.393819153E-1,9.805189133E0,9.806584822E0
3.750760745E0,-7.956135273E-2,1.298106313E-1,9.800403595E0,9.801586169E0
3.753224183E0,-8.913264424E-2,1.345962733E-1,9.805189133E0,9.806517971E0
3.755687672E0,-8.913264424E-2,1.250249892E-1,9.790832520E0,9.792036423E0
3.758151162E0,-9.870393574E-2,1.250249892E-1,9.800403595E0,9.801698033E0
3.760614599E0,-9.870393574E-2,1.298106313E-1,9.786046028E0,9.787404668E0
3.763078089E0,-9.391828626E-2,1.250249892E-1,9.805189133E0,9.806435939E0
3.765541579E0,-8.913264424E-2,1.298106313E-1,9.805189133E0,9.806453455E0
3.768005068E0,-8.913264424E-2,1.202393398E-1,9.800403595E0,9.801546447E0
3.770468506E0,-9.391828626E-2,1.345962733E-1,9.805189133E0,9.806562636E0
3.772931995E0,-9.870393574E-2,1.298106313E-1,9.800403595E0,9.801760245E0
3.775395485E0,-8.913264424E-2,1.393819153E-1,9.795618057E0,9.797015110E0
3.777858974E0,-9.391828626E-2,1.202393398E-1,9.805189133E0,9.806376093E0
3.780322412E0,-8.374879509E-2,1.160518974E-1,9.795618057E0,9.796663464E0
3.782785901E0,-1.034895778E-1,1.345962733E-1,9.805189133E0,9.806658971E0
3.785249391E0,-8.434699476E-2,1.202393398E-1,9.805189133E0,9.806289096E0
3.787712881E0,-1.034895778E-1,1.202393398E-1,9.814760208E0,9.816042254E0
3.790176318E0,-1.034895778E-1,1.298106313E-1,9.805189133E0,9.806594456E0
